"#","LISTING","TAGS","LISTING ID","TOTAL VIEWS","FAVORITES","EST. SALES","EST. REVENUE","PRICE","LISTING AGE","DAILY VIEWS","LAST UPDATED"
440,"Deer Painting: Christmas Scene for Frame TV Art, Neutral Holiday Digital Download | WA147","Frame TV Art, Samsung Frame TV Art, The Frame TV Art, Winter Frame TV, Deer Frame TV Art, Rustic Winter Art, Antiquewhiteart, Cozy Farmhouse Decor, Vintage Deer Art, TV Art For Samsung, deer painting, neutral christmas, digital download",4397932965,"404","25","13","€77.09","€5.18",253,1.6,"6/25/2026 06:01"
441,"Pumpkin Patch Fall Frame TV Art, Samsung Frame TV Art Fall, Autumn Farm Screensaver, Thanksgiving Scenery Country Landscape Fall Decor TV488","Pumpkin Patch TV Art, Fall Frame TV Art, Samsung Frame TV, Fall Landscape Art, Thanksgiving TV Art, Antiquewhiteart, Frame TV Art Autumn, Farmhouse Fall Decor, Fall TV Art, Frame TV Art Fall, Vintage Frame TV, Rustic Fall TV Art, Samsung Fall TV Art",1786643836,"235","7","7","€39.48","€4.93",656,0.36,"6/25/2026 05:39"
442,"Easter Frame Tv Art, Animated Frame TV Slideshow, Vintage Spring Kid's Tv, Digital Download, Nursery Art for TV, Fun Easter Decor | TS72","AntiqueWhiteArt, Animated slideshow, children's tv art, cottagecore garden, easter bunny tv, easter frame tv art, frame tv spring art, green floral flowers, kid's tv art, oil painting artwork, samsung frame tv art, tv digital download, vintage spring tv",1884502974,"1,168","65","38","€309.7","€7.12",465,2.51,"6/25/2026 04:50"
443,"Winter Frame TV Art, Rustic Oil Painting for TV, Winter Cabin Tv Art, Forest Farmhouse Art, Screensaver Winter Landscape Art for TV | WA98","country christmas, digital download, farmhouse christmas, farmhouse decor, holiday decor, samsung frame tv art, the frame tv art, winter tv art, antiquewhiteart, winter frame tv, moody frame Tv, rustic home decor, seasonal Tv art",1825975664,"380","30","12","€71.16","€5.18",582,0.65,"6/25/2026 00:21"
444,"4th of July Print, Independence Day, Fireworks Art, Patriotic Red, White, Blue Decor, Farmhouse Art, USA Independence Day American Flag A252","printable wall art, Fireworks Print, Digital Download, Independence Day, July 4th Decor, 4th of July Art, Patriotic Art, America Prints, July 4th Wall Decor, Patriotic Decor, USA Wall Decor, Farmhouse Decor, Summer Prints",1726858528,"667","49","22","€126.28","€5.02",772,0.86,"6/24/2026 23:52"
445,"Printable American Flag Wall Art, 4th of July Print, Muted Patriotic Americana Wall Decor, Digital Print Independence Day Painting | A460","Independence art, Vintage flag art, Patriotic wall art, Classic USA flag, Digital flag print, 4th of July decor, American flag art, USA flag print, Antiquewhiteart, Americana art, Americana printable, Digital Prints, Printable Wall Art",4317320577,"236","22","7","€40.18","€5.02",402,0.59,"6/24/2026 19:26"
446,"Vintage Christmas Samsung Frame TV Art, Snowy Winter Oil Painting for TV, Farmhouse Christmas Holiday Decor, Digital Download TV Art | WA35","country christmas, digital download, farmhouse christmas, samsung frame tv art, the frame tv art, Christmas Frame Tv, Frame Tv Art, Vintage Painting, antiquewhiteart, Frame tv Christmas, tv art Christmas, Vintage painting Tv, Winter Frame Tv",1614891101,"616","56","20","€118.6","€5.18",968,0.64,"6/24/2026 17:22"
447,"Country Meadow Farmhouse Frame TV Art, Digital Download | TV907","Frame TV Art Vintage, Samsung Frame TV Art, Muted Tonal Frame TV, Country Frame TV art, Cottage Country, Landscape Painting, AntiqueWhiteArt, Summer Frame TV Art, Farmhouse TV Art, Summer Landscape, Seasonal Frame Tv, Country Meadow Art, Wildflowers Art",4460438195,"42","1","1","€8.15","€7.12",144,0.29,"6/24/2026 04:21"
448,"Samsung Frame TV Art, Vintage Floral Painting, Farmhouse TV Decor | TV916","Frame TV Art, Samsung Frame TV Art, The Frame TV Art, Vintage TV Art, Bird TV Art, Floral TV Art, Antiquewhiteart, Muted TV Art, Farmhouse TV Decor, Living Room TV, Seasonal TV Art, Nature TV Art, Spring TV Art",4460846094,"62","4","2","€16.3","€7.12",143,0.43,"6/23/2026 19:38"
449,"Vintage Clouds Set of 2 Prints, Muted Oil Painting, Pair Prints, Nursery Wall Art, Printable French Farmhouse Decor, Digital Download | S72","French Farmhouse, Cloud Painting, French Country Decor, Neutral Art Print, Printable Wall Art, Soft Neutral Tones, Nursery Cloud Print, Vintage Cloud Art, Cloud Oil Painting, Vintage Prints, Antique Cloud Print, Vintage Clouds, Pair Prints",1689338632,"1,485","193","37","€410.33","€9.69",840,1.77,"6/22/2026 21:28"
450,"Vintage Christmas Prints: Winter Landscape Gallery Wall Set (Digital Download) S88","Printable Wall Art, winter prints, Christmas Prints, Holiday Arts, Christmas Decor, antiquewhiteart, holiday art print, digital download, downloadable art, Moody Wall Arts, Winter Wall Art, Christmas Tree Print, Santa Claus Painting",1815884411,"1,171","35","24","€594.48","€21.65",626,1.87,"6/22/2026 17:01"
451,"Samsung Frame TV Art, Coastal Wildflower Field, Ocean Screensaver, Beach Art for TV, Neutral Frame TV Art, Digital Download | TV381","Frame TV Art Spring, Samsung Frame TV Art, Spring Frame TV Art, Wildflower Field, Digital Floral Art, Neutral Coastal Art, Summer Frame TV, Beach Ocean, Coastal cottage, Digital download sea, Wildflower Frame TV, Field Landscape, Neutral Landscape",1699077056,"1,350","72","69","€323.61","€4.1",824,1.64,"6/22/2026 02:43"
452,"4th of July Frame TV Art, Independence Day Art for TV, Patriotic Frame TV Art, American Flag, Neutral Floral Oil Painting | TV672","samsung frame tv art, the frame tv art, Frame Tv Art, Vintage Painting, antiquewhiteart, 4th of July Art, Independence Day, Patriotic Frame TV, America Frame TV Art, July 4th Wall Decor, Patriotic Decor, USA Frame TV Art, Americana Decor",4322199730,"152","12","5","€29.65","€5.18",392,0.39,"6/21/2026 22:40"
453,"Printable Bird Drawing Wall Art, Vintage Nursery Print, Animal Illustration, Neutral Beige Nursery Gallery Wall Art, Digital Download | A484","Printable Wall Art, Digital Download, Bird Wall Art, Neutral Wall Art, Nursery Prints, Vintage Nursery, Animal Illustration, Vintage Wall Art, Beige Wall Art, Antiquewhiteart, Printable Bird Art, Gallery Wall Print, Cottagecore Nursery",4331244063,"307","37","10","€60.9","€5.32",373,0.82,"6/21/2026 18:51"
454,"PRINTABLE Moody Floral Wall Art, Dark Prints, Flowers Painting, Dark Academia Wall Art, Gothic Print, Botanical Painting, Digital Art | A479","dark floral painting, dark wall art, moody floral print, moody flower print, printable wall art, vintage oil painting, Floral Wall Art, antiquewhiteart, dark academia print, moody prints, dark floral print, gothic wall art, dark vintage print",4328898883,"176","19","5","€28.7","€5.02",378,0.47,"6/21/2026 03:31"
455,"Neutral Flower Samsung Frame TV Art, Muted Flowers Painting, Vintage Soft Oil Painting, Warm Pastel Tone, Digital Download Frame TV Art TV45","Frame TV Art Spring, Frame TV Art Vintage, Samsung Frame TV Art, Spring Frame TV Art, Muted Tonal Frame TV, Digital Floral Art, Cottage Country, Warm Tone Painting, Living TV art, Flower Wall Decor, Oil Painting, Floral Still Life, Neutral LG tv art",1496525897,"2,248","152","74","€603.1","€7.12",1136,1.98,"6/20/2026 23:31"
456,"Vintage Christmas Bundle of Frame TV Arts, Santa Claus Art for TV, Christmas Tree Painting, Farmhouse Christmas Decor, Digital Download TS24","Samsung Frame TV, Frame TV Art Set, Frame Tv Christmas, country christmas, winter frame tv, Christmas Frame TV, christmas decor, Santa Frame TV, christmas tv art, digital download, farmhouse christmas, frame tv art, Christmas Tree Art",1608119813,"8,108","176","167","€4,109.87","€21.51",977,8.3,"6/20/2026 21:31"
457,"PRINTABLE Vintage Floral Wall Art, Antique Botanical Print, Dark Academia, Moody Fall Floral Art, Digital Autumn Botanical Painting | A605","printable wall art, vintage floral print, antique white art, printable flower art, rustic home decor, autumn wall print, dark academia art, instant download art, cottagecore wall art, moody floral print, botanical prints, digital fall prints",4358909959,"261","16","8","€45.92","€5.02",322,0.81,"6/20/2026 18:51"
458,"Samsung Frame TV Art, Summer Garden Painting, Cottage Rose Garden, Flowers Oil Painting, Farmhouse Landscape Art, Digital Download | TV426","Samsung Frame TV Art, Muted Tonal Frame TV, Country Frame TV art, Cottage Country, Farmhouse Decor, Forest Cottage Decor, Landscape Painting, Spring Landscape, Summer Frame TV, Garden Painting, Summer Flowers TV, Cottage Garden, Farmhouse TV Art",1714114030,"714","40","23","€136.39","€5.18",797,0.9,"6/20/2026 17:51"
459,"Moody Country Set of Vintage Prints, Farmhouse Gallery Set of 4 Wall Art, Landscape Painting, Neutral Printable Set, Digital Download | S68","gallery wall art, printable wall art, cottagecore print, set of 4 prints, farmhouse decor, country farm print, Vintage Prints, Gallery Wall Set, Vintage Art Prints, Farmhouse Prints, Gallery Print Set, French Country Decor, Moody Prints",1684393619,"1,361","106","45","€386.55","€7.51",871,1.56,"6/20/2026 14:29"
460,"Coastal Frame TV Art, Summer Coastal Landscape, Lake House Beach Painting, Sailboat Art for TV, Country Seaside, Digital Download | TV425","Samsung Frame TV Art, Country Frame TV art, Cottage Country, Farmhouse Decor, Cottagecore Art, Coastal Frame TV, Summer Frame TV, Frame TV Art, Summer TV Art, Coastal TV Art, Digital Download, Landscape Painting, Frame TV Art Beach",1729662831,"746","51","24","€142.32","€5.18",794,0.94,"6/20/2026 03:54"
461,"4th of July Coastal Landscape, Sailboat Wall Art, American Flag Print (Digital Download) A827","Printable Wall Art, Downloadable Print, Summer Wall Decor, 4th of July Painting, Independence Day, USA Painting, 4th of July Art, American Flag, Farmhouse Decor, USA Oil Painting, Saildoat Print, Nautical Wall Art, Antiquewhiteart",4485464589,"453","49","14","€80.36","€5.02",97,4.67,"6/20/2026 02:52"
462,"50+ Summer & Independence Day Wall Art Bundle, Vintage Americana Prints (Digital Download) S189","printable wall art, mega bundle prints, digital download, summer wall art, 4th of july bundle, 4th of july prints, independence day, americana decor, patriotic wall art, independence decor, american flag art, 4th july printable, Beach House Prints",4487602985,"350","17","7","€147.49","€18.42",93,3.76,"6/20/2026 01:52"
463,"Coastal Frame TV Art, Cottage  Garden Landscape, Seasonal Country TV Art, Muted Tonal Farmhouse Frame Tv Art, Floral Painting for TV |TV619","Samsung Frame TV Art, Muted Tonal Frame TV, Country Frame TV art, Cottage Country, Landscape Painting, AntiqueWhiteArt, Painting TV, Summer Frame TV Art, Farmhouse TV Art, Summer Landscape, Coastal Art for TV, Cottage Painting, Coastal Painting",4295630702,"333","17","11","€89.65","€7.12",447,0.74,"6/20/2026 01:51"
464,"Spring Samsung Frame TV Art, Easter Ducklings, Animal Vintage Painting, Farmhouse Art for TV, Country Easter Decor, Digital Download | TV265","Frame TV Art Spring, Frame TV Art Vintage, Samsung Frame TV Art, Spring Frame TV Art, Muted Tonal Frame TV, Country Frame TV art, Cottage Country, Farmhouse Decor, vintage easter art, easter Frame TV art, spring decor, Duck art, Ducklings art",1651461250,"881","27","29","€236.35","€7.12",901,0.98,"6/19/2026 22:32"
465,"Samsung Frame TV Art, Spring Wildflower Field, Warm Tone Wildflowers Art, Country Summer Flowers Art, Digital Download Frame TV Art | TV388","Frame TV Art Spring, Frame TV Art Vintage, Samsung Frame TV Art, Spring Frame TV Art, Muted Tonal Frame TV, Wildflower Field, Country Frame TV art, Digital Floral Art, Cottage Country, Muted Tonal Art, Warm Tone Painting, Farmhouse Decor, Living TV art",1715509613,"390","18","12","€97.8","€7.12",820,0.48,"6/19/2026 22:31"
466,"Samsung Frame TV Art, Dark Easter Decor, Moody Bunny Painting, Rabbit in Spring Wildflowers, Neutral  Art for TV, Digital Download | TV311","bunny print, vintage easter art, easter Frame TV art, spring decor, Spring Frame TV, Dark Easter Frame TV, Frame TV Art, Easter Bunny TV Art, Rabbit Painting, Rustic Moody TV Art, Spring TV Art, Animal TV Painting, Moody Easter Decor",1679507244,"1,154","73","38","€309.7","€7.12",856,1.35,"6/19/2026 20:12"
467,"20+ Spring & Easter Gallery Wall Art, Set of Country Prints, Digital Download | S183","Printable Wall Art, Vintage Landscape, Wildflower Print, antique white art, Vintage Art Print, Downloadable Print, Farmhouse Print, Digital Print Art, Printable Gallery, Gallery Art Print, Gallery Wall Art, Spring Decor, Prints Gallery",4457809391,"139","4","2","€53.58","€23.42",150,0.93,"6/19/2026 19:21"
468,"Set of 6 Easter Wall Art, Printable Spring Prints, Gallery Art Decor | S174","Printable Wall Art, Wildflower Print, Downloadable Print, Cottage Art Print, Digital Print Art, Easter Wall Art, Printable Spring Art, Easter Prints, Set of Prints, Vertical Prints, Spring Wall Art, Set of 6 prints, Cottage Prints",4458643533,"45","4","1","€14.36","€12.55",148,0.3,"6/19/2026 17:51"
469,"Vintage Spring Meadow Painting, Antique Cottage Decor, Wildflower Print, Spring Farmhouse, Flowers Field Landscape, Downloadable Print A120","meadow painting, wildflower painting, spring landscape, vintage art prints, farmhouse wall decor, art print, flower landscape, vintage prints, country landscape, spring wall artwork, wildflower print, art digital download, spring art print",1437413633,"2,718","128","89","€730.69","€7.18",1220,2.23,"6/19/2026 00:13"
470,"Neutral Sketch Samsung Frame TV Art, Western Cowboy Art for Frame TV, Minimalist Vintage Sketch, Warm Pastel Tone, Digital Download | TV295","Neutral LG tv art, Frame TV Sketch, Neutral Art for tv, Samsung Frame TV Art, Digital Download, Frame TV Vintage Art, Western Frame TV Art, Vintage Drawing, Southwestern Art, Antique Sketch, Vintage Sketch, Instant Decor, Cowboy Art",1677100026,"1,240","124","41","€243.13","€5.18",860,1.44,"6/18/2026 23:42"
471,"Printable Fall Print, Muted Halloween Landscape Painting, Farmhouse Fall Decor, Vintage Fall Prints, Autumn Print, Digital Download | A548","digital art print, fall wall decor, printable wall art, vintage prints, antiquewhiteart, fall prints, fall landscape, vintage print, fall decor, digital prints, lake painting, halloween prints, halloween wall art",4340293244,"1,372","100","45","€322.65","€6.27",356,3.85,"6/18/2026 17:12"
472,"Coastal Seascape Frame TV Art, Vintage Summer, Fall Wall Art, Neutral Art, Moody, Warm Tone, Rustic, Cottagecore, Vintage Style TV947","Frame TV Art, Samsung Frame TV Art, Coastal Seascape, Summer Frame TV, Muted TV Art, Living Room TV, Antiquewhiteart, Vintage TV Art, Beach House Decor, The Frame TV Art, Calming Coastal, Ocean Painting, digital download",4511628765,"89","1","2","€11.86","€5.18",49,1.82,"6/18/2026 15:02"
473,"Floral Frame TV Art, Neutral Flowers Art for TV, Vintage Oil Painting, Lilac Flowers Oil Painting, Digital Download, AntiqueWhiteArt | TV643","Samsung Frame TV Art, Samsung FrameTV Art, AntiqueWhiteArt, Samsung Frame Art, Frame TV Art, Frame TV Art Flowers, Frame TV Art Summer, Floral Frame TV, Floral Painting, Vintage Print, Neutral Screensaver, Modern Farmhouse, Painting Frame TV",4302034517,"181","18","5","€29.65","€5.18",433,0.42,"6/18/2026 15:02"
474,"Printable Vintage Christmas Tree Print, Moody Winter Wall Art, Farmhouse Christmas Decor, Christmas Tree Painting, Digital Download | W60","printable wall art, vintage wall art, digital art print, farmhouse decor, christmas decor, christmas wall art, digital prints, downloadable prints, Christmas Printable, Christmas Tree Print, Holiday Wall Decor, Moody Wall Art, Winter Wall Art",1611714481,"1,674","128","55","€413.6","€6.57",972,1.72,"6/18/2026 13:43"
475,"20+ Spring & Nursery Gallery Wall Art, Set of Country Prints, Digital Download | S183","Printable Wall Art, Wildflower Print, antique white art, Vintage Art Print, Downloadable Print, Digital Print Art, Printable Gallery, Spring Decor, Nursery Prints, Country Nursery Art, Farmhouse Nursery, Easter Wall Art, Spring Art Bundle",4457811937,"80","3","1","€26.79","€23.42",150,0.53,"6/18/2026 01:12"
